,Unnamed: 0,tour_name,result_code,series_id,end_date,event_sub_status,start_date,event_status,winning_margin,venue_id,sport,venue_name,game_id,event_stage,event_name,league_code,series_name,tour_id,venue_gmt_offset,team1_name,team1_score,team1_highlight,team2_name,team2_score,team2_highlight,winner,team1_player1_name,team1_player1_id,team1_player1_value,team1_player1_type,team1_player2_name,team1_player2_id,team1_player2_value,team1_player2_type,team1_player3_name,team1_player3_id,team1_player3_value,team1_player3_type,team1_player4_name,team1_player4_id,team1_player4_value,team1_player4_type,team1_player5_name,team1_player5_id,team1_player5_value,team1_player5_type,team2_player1_name,team2_player1_id,team2_player1_value,team2_player1_type,team2_player2_name,team2_player2_id,team2_player2_value,team2_player2_type,team2_player3_name,team2_player3_id,team2_player3_value,team2_player3_type,team2_player4_name,team2_player4_id,team2_player4_value,team2_player4_type,team2_player5_name,team2_player5_id,team2_player5_value,team2_player5_type,win_by_coin_toss,extra_time,golden_raid
58,58,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-06 21:00+05:30,Gujarat Giants won by 7 Pts,2024-01-06 21:00+05:30,Match Completed,7.0,3,kabaddi,"DOME by NSCI, Mumbai",3087,League,Match 59,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Telugu Titans,30,False,Gujarat Giants,37,True,Gujarat Giants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
59,59,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-07 20:00+05:30,Puneri Paltan won by 3 Pts,2024-01-07 20:00+05:30,Match Completed,3.0,3,kabaddi,"DOME by NSCI, Mumbai",3088,League,Match 60,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Puneri Paltan,29,True,Tamil Thalaivas,26,False,Puneri Paltan,Sanket Sawant,3234.0,0.0,Defender - Left Cover,Pankaj Mohite,3233.0,3.0,Raider,Abinesh Nadarajan,4192.0,0.0,Defender - Right Cover,Mohammadreza Chiyaneh,4925.0,8.0,All-Rounder,Akash Shinde,4959.0,0.0,Raider,M. Abishek ,3014.0,3.0,Defender - Right Cover,Sagar ,3236.0,7.0,Defender - Right Corner,,,,,,,,,,,,,,False,False
60,60,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-07 21:00+05:30,Haryana Steelers won by 6 Pts,2024-01-07 21:00+05:30,Match Completed,6.0,3,kabaddi,"DOME by NSCI, Mumbai",3089,League,Match 61,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Bengal Warriors,35,False,Haryana Steelers,41,True,Haryana Steelers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
61,61,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-08 20:00+05:30,Bengaluru Bulls won by 2 Pts,2024-01-08 20:00+05:30,Match Completed,2.0,3,kabaddi,"DOME by NSCI, Mumbai",3090,League,Match 62,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Bengaluru Bulls,35,True,Patna Pirates,33,False,Bengaluru Bulls,Ran Singh,160.0,4.0,All- Rounder,Surjeet Singh,322.0,8.0,Defender - Right Cover,Sachin Narwal,3154.0,9.0,All-Rounder,Saurabh Nandal,3228.0,1.0,Defender - Right Corner,Sushil ,4179.0,4.0,Raider,Manjeet ,763.0,7.0,Raider,Neeraj Kumar,3107.0,5.0,Defender - Right Cover,Sudhakar M ,4193.0,3.0,Raider,Krishan ,4949.0,2.0,Defender,Manish ,4957.0,3.0,Defender,,False,False
62,62,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-08 21:00+05:30,Dabang Delhi K.C. won by 6 Pts,2024-01-08 21:00+05:30,Match Completed,6.0,3,kabaddi,"DOME by NSCI, Mumbai",3091,League,Match 63,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,U Mumba,34,False,Dabang Delhi K.C.,40,True,Dabang Delhi K.C.,Mahender Singh,769.0,1.0,Defender - Left Cover,Gokulakannan M,3910.0,0.0,Defender - Right Cover,Bittu ,5159.0,2.0,Defender - Right Corner,Sombir ,5160.0,0.0,Defender - Left Corner,,,,,Vishal Bhardwaj,3083.0,2.0,Defender,Manjeet ,3965.0,6.0,Raider,Meetu ,4183.0,3.0,Raider,Ashu Malik,4947.0,13.0,Raider,Yogesh ,5144.0,4.0,Defender - Right Corner,,False,False
63,63,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-09 20:00+05:30,Bengal Warriors won by 20 Pts,2024-01-09 20:00+05:30,Match Completed,20.0,3,kabaddi,"DOME by NSCI, Mumbai",3092,League,Match 64,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Telugu Titans,26,False,Bengal Warriors,46,True,Bengal Warriors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
64,64,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-10 20:00+05:30,Tamil Thalaivas won by 19 Pts,2024-01-10 20:00+05:30,Match Completed,19.0,3,kabaddi,"DOME by NSCI, Mumbai",3093,League,Match 65,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,U.P. Yoddhas,27,False,Tamil Thalaivas,46,True,Tamil Thalaivas,Pardeep Narwal,197.0,3.0,Raider,Vijay Malik,3081.0,10.0,All-Rounder,Gurdeep ,2041.0,2.0,All-Rounder,Sumit ,3240.0,3.0,Defender - Left Corner,Hitesh ,5162.0,0.0,Defender - Right Corner,Sagar ,3236.0,6.0,Defender - Right Corner,Vishal Chahal ,5153.0,2.0,Right Raider,Mohit ,4964.0,3.0,Defender - Left Cover,Nitin Singh,5155.0,2.0,Raider,Narender ,5093.0,14.0,Raider,,False,False
65,65,"Pro Kabaddi League Season 10, 2023",T,44,2024-01-10 21:00+05:30,Match Tied,2024-01-10 21:00+05:30,Match Completed,,3,kabaddi,"DOME by NSCI, Mumbai",3094,League,Match 66,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,U Mumba,44,False,Haryana Steelers,44,False,Tie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
66,66,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-12 20:00+05:30,Jaipur Pink Panthers won by 3 Pts,2024-01-12 20:00+05:30,Match Completed,3.0,4,kabaddi,"SMS Indoor stadium, Jaipur",3095,League,Match 67,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Jaipur Pink Panthers,38,True,Telugu Titans,35,False,Jaipur Pink Panthers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False
67,67,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-12 21:00+05:30,Puneri Paltan won by 20 Pts,2024-01-12 21:00+05:30,Match Completed,20.0,4,kabaddi,"SMS Indoor stadium, Jaipur",3096,League,Match 68,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Puneri Paltan,37,True,Gujarat Giants,17,False,Puneri Paltan,Sanket Sawant,3234.0,2.0,Defender - Left Cover,Mohit Goyat,4022.0,3.0,Raider,Abinesh Nadarajan,4192.0,3.0,Defender - Right Cover,Aslam Inamdar,4960.0,10.0,All-rounder,Gaurav Khatri,5128.0,6.0,Defender - Right Corner,Rohit Gulia,3023.0,0.0,All-Rounder,Vikash Jaglan,121.0,3.0,All- Rounder,Parteek Dhaiya,5124.0,3.0,Raider,,,,,,,,,,False,False
68,68,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-13 20:00+05:30,Jaipur Pink Panthers won by 2 Pts,2024-01-13 20:00+05:30,Match Completed,2.0,4,kabaddi,"SMS Indoor stadium, Jaipur",3097,League,Match 69,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Jaipur Pink Panthers,36,True,Puneri Paltan,34,False,Jaipur Pink Panthers,Bhavani Rajput,660.0,3.0,Raider,Reza Mirbagheri,5022.0,0.0,Defender,,,,,,,,,,,,,Abinesh Nadarajan,4192.0,0.0,Defender - Right Cover,Mohammadreza Chiyaneh,4925.0,4.0,All-Rounder,Akash Shinde,4959.0,4.0,Raider,Aditya Shinde,5116.0,3.0,Raider,Gaurav Khatri,5128.0,2.0,Defender - Right Corner,,False,False
69,69,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-13 21:00+05:30,Bengal Warriors won by 5 Pts,2024-01-13 21:00+05:30,Match Completed,5.0,4,kabaddi,"SMS Indoor stadium, Jaipur",3098,League,Match 70,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,U.P. Yoddhas,37,False,Bengal Warriors,42,True,Bengal Warriors,Pardeep Narwal,197.0,16.0,Raider,Vijay Malik,3081.0,3.0,All-Rounder,Nitesh Kumar,3088.0,1.0,Defender,Harendra Kumar,3138.0,0.0,Defender - Left Cover,Ashu  Singh,3239.0,0.0,Defender - Right Cover,Maninder Singh,143.0,14.0,Raider,Shrikant Jadhav,106.0,4.0,Raider,Shubham Shinde,3103.0,3.0,Defender - Right Corner,Jaskirat Singh,3793.0,2.0,Left Cover – Defender,Vaibhav Garje,5114.0,4.0,Defender - Right Cover,,False,False
70,70,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-14 20:00+05:30,Haryana Steelers won by 5 Pts,2024-01-14 20:00+05:30,Match Completed,5.0,4,kabaddi,"SMS Indoor stadium, Jaipur",3099,League,Match 71,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Haryana Steelers,36,True,Tamil Thalaivas,31,False,Haryana Steelers,Vinay ,3054.0,10.0,Raider,Ashish ,3028.0,2.0,All-Rounder,Jaideep ,4184.0,5.0,Defender - Left Cover,Rahul Sethpal,4186.0,5.0,Defender - Right Corner,Mohit ,4954.0,1.0,Defender - Right Cover,Ajinkya Ashok Pawar,3097.0,6.0,Raider,M. Abishek ,3014.0,1.0,Defender - Right Cover,Sagar ,3236.0,5.0,Defender - Right Corner,Vishal Chahal ,5153.0,4.0,Right Raider,Mohit ,4964.0,2.0,Defender - Left Cover,,False,False
71,71,"Pro Kabaddi League Season 10, 2023",T,44,2024-01-14 21:00+05:30,Match Tied,2024-01-14 21:00+05:30,Match Completed,,4,kabaddi,"SMS Indoor stadium, Jaipur",3100,League,Match 72,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Dabang Delhi K.C.,39,False,Patna Pirates,39,False,Tie,Manjeet ,3965.0,2.0,Raider,Meetu ,4183.0,8.0,Raider,Ashu Malik,4947.0,14.0,Raider,Yogesh ,5144.0,2.0,Defender - Right Corner,Vikrant ,5196.0,4.0,Defender-Left Cover,Manjeet ,763.0,10.0,Raider,Sachin ,757.0,10.0,Raider,Neeraj Kumar,3107.0,2.0,Defender - Right Cover,Krishan ,4949.0,1.0,Defender,Manish ,4957.0,0.0,Defender,,False,False
72,72,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-15 20:00+05:30,Bengal Warriors won by 6 Pts,2024-01-15 20:00+05:30,Match Completed,6.0,4,kabaddi,"SMS Indoor stadium, Jaipur",3101,League,Match 73,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Bengal Warriors,35,True,Bengaluru Bulls,29,False,Bengal Warriors,Maninder Singh,143.0,9.0,Raider,Shubham Shinde,3103.0,7.0,Defender - Right Corner,Vishwas S,4757.0,1.0,Raider,Vaibhav Garje,5114.0,0.0,Defender - Right Cover,Aditya S. Shinde,5134.0,1.0,Defender - Left Corner,Surjeet Singh,322.0,4.0,Defender - Right Cover,Vikash Khandola,366.0,2.0,Raider,Neeraj Narwal,3038.0,4.0,Raider,Sushil ,4179.0,1.0,Raider,Bharat ,4944.0,10.0,Raider,,False,False
73,73,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-15 21:00+05:30,Jaipur Pink Panthers won by 2 Pts,2024-01-15 21:00+05:30,Match Completed,2.0,4,kabaddi,"SMS Indoor stadium, Jaipur",3102,League,Match 74,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Jaipur Pink Panthers,31,True,U Mumba,29,False,Jaipur Pink Panthers,Sunil Kumar,368.0,1.0,Defender,Arjun Deshwal,2024.0,11.0,Raider,Sahul Kumar,4769.0,4.0,Defender - Right Corner,Abhishek KS,5113.0,0.0,Defender - Left Cover,,,,,Surinder Singh,3086.0,2.0,Defender,Gokulakannan M,3910.0,2.0,Defender - Right Cover,Rinku ,3964.0,1.0,Defender - Right Corner,Jai Bhagwan,5002.0,1.0,Raider,Visvanth V,5046.0,3.0,All- Rounder,,False,False
74,74,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-16 20:00+05:30,Tamil Thalaivas won by 16 Pts,2024-01-16 20:00+05:30,Match Completed,16.0,4,kabaddi,"SMS Indoor stadium, Jaipur",3103,League,Match 75,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Patna Pirates,25,False,Tamil Thalaivas,41,True,Tamil Thalaivas,Sudhakar M ,4193.0,8.0,Raider,Manish ,4957.0,0.0,Defender,Ankit ,5169.0,5.0,All-Rounder,,,,,,,,,Ajinkya Ashok Pawar,3097.0,10.0,Raider,M. Abishek ,3014.0,7.0,Defender - Right Cover,Himanshu ,3161.0,2.0,Defender - Left Corner,Sagar ,3236.0,4.0,Defender - Right Corner,Mohit ,4964.0,3.0,Defender - Left Cover,,False,False
75,75,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-17 20:00+05:30,Gujarat Giants won by 5 Pts,2024-01-17 20:00+05:30,Match Completed,5.0,4,kabaddi,"SMS Indoor stadium, Jaipur",3104,League,Match 76,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Dabang Delhi K.C.,26,False,Gujarat Giants,31,True,Gujarat Giants,Sunil ,3106.0,1.0,Defender - Right Corner,Ashu Malik,4947.0,13.0,Raider,Manu ,5143.0,1.0,Left Raider,Yogesh ,5144.0,3.0,Defender - Right Corner,Vikrant ,5196.0,1.0,Defender-Left Cover,Mohammad Nabibakhsh,3176.0,3.0,All-Rounder,Parteek Dhaiya,5124.0,1.0,Raider,,,,,,,,,,,,,,False,False
76,76,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-17 21:00+05:30,Jaipur Pink Panthers won by 10 Pts,2024-01-17 21:00+05:30,Match Completed,10.0,4,kabaddi,"SMS Indoor stadium, Jaipur",3105,League,Match 77,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Jaipur Pink Panthers,37,True,Haryana Steelers,27,False,Jaipur Pink Panthers,Sunil Kumar,368.0,4.0,Defender,Bhavani Rajput,660.0,6.0,Raider,Arjun Deshwal,2024.0,9.0,Raider,V Ajith Kumar,3053.0,1.0,Raider,Sahul Kumar,4769.0,2.0,Defender - Right Corner,Siddharth Desai,2026.0,3.0,Raider,Vinay ,3054.0,3.0,Raider,Rahul Sethpal,4186.0,3.0,Defender - Right Corner,Mohit ,4954.0,3.0,Defender - Right Cover,Shivam Patare,4108.0,8.0,Left Raider,,False,False
77,77,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-19 20:00+05:30,Bengaluru Bulls won by 16 Pts,2024-01-19 20:00+05:30,Match Completed,16.0,13,kabaddi,"GMC Balayogi Sports Complex, Gachibowli, Hyderabad",3106,League,Match 78,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Telugu Titans,26,False,Bengaluru Bulls,42,True,Bengaluru Bulls,Shankar Gadai,5039.0,2.0,All-Rounder,,,,,,,,,,,,,,,,,Ran Singh,160.0,2.0,All- Rounder,Surjeet Singh,322.0,7.0,Defender - Right Cover,Vikash Khandola,366.0,6.0,Raider,Ponparthiban Subramanian,3101.0,1.0,Defender-Right Cover,Saurabh Nandal,3228.0,2.0,Defender - Right Corner,,False,False
78,78,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-19 21:00+05:30,Patna Pirates won by 3 Pts,2024-01-19 21:00+05:30,Match Completed,3.0,13,kabaddi,"GMC Balayogi Sports Complex, Gachibowli, Hyderabad",3107,League,Match 79,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Patna Pirates,34,True,U.P. Yoddhas,31,False,Patna Pirates,Manjeet ,763.0,6.0,Raider,Sachin ,757.0,6.0,Raider,Sandeep Kumar ,5282.0,4.0,Raider,Ankit ,5169.0,5.0,All-Rounder,,,,,Pardeep Narwal,197.0,4.0,Raider,Harendra Kumar,3138.0,0.0,Defender - Left Cover,Anil Kumar,5121.0,3.0,Raider,Hitesh ,5162.0,5.0,Defender - Right Corner,,,,,,False,False
79,79,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-20 20:00+05:30,Dabang Delhi K.C. won by 6 Pts,2024-01-20 20:00+05:30,Match Completed,6.0,13,kabaddi,"GMC Balayogi Sports Complex, Gachibowli, Hyderabad",3108,League,Match 80,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Dabang Delhi K.C.,39,True,U Mumba,33,False,Dabang Delhi K.C.,Manjeet ,3965.0,5.0,Raider,Ashu Malik,4947.0,17.0,Raider,Yogesh ,5144.0,3.0,Defender - Right Corner,Vikrant ,5196.0,3.0,Defender-Left Cover,,,,,Guman Singh,3032.0,13.0,Raider,Jai Bhagwan,5002.0,0.0,Raider,Visvanth V,5046.0,0.0,All- Rounder,Heidarali Ekrami,5018.0,3.0,Raider,Mukilan Shanmugam,5161.0,2.0,Defender - Left Cover,,False,False
80,80,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-20 21:00+05:30,Telugu Titans won by 17 Pts,2024-01-20 21:00+05:30,Match Completed,17.0,13,kabaddi,"GMC Balayogi Sports Complex, Gachibowli, Hyderabad",3109,League,Match 81,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Telugu Titans,49,True,U.P. Yoddhas,32,False,Telugu Titans,Sandeep Dhull,290.0,3.0,Defender - Left Corner,Parvesh Bhainswal,357.0,1.0,Defender - Left Cover,Sanjeevi S ,4191.0,5.0,All- Rounder,Hamid Nader,4923.0,1.0,All-Rounder,Omkar Patil,5158.0,10.0,Right Raider,Pardeep Narwal,197.0,10.0,Raider,Harendra Kumar,3138.0,2.0,Defender - Left Cover,Sumit ,3240.0,0.0,Defender - Left Corner,Hitesh ,5162.0,4.0,Defender - Right Corner,,,,,,False,False
81,81,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-21 20:00+05:30,Tamil Thalaivas won by 17 Pts,2024-01-21 20:00+05:30,Match Completed,17.0,13,kabaddi,"GMC Balayogi Sports Complex, Gachibowli, Hyderabad",3110,League,Match 82,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Bengaluru Bulls,28,False,Tamil Thalaivas,45,True,Tamil Thalaivas,Surjeet Singh,322.0,1.0,Defender - Right Cover,Vishal ,3159.0,0.0,Defender - Left Cover,Akshit ,5138.0,12.0,Left Raider,Arulnanthababu ,5139.0,0.0,Defender - Right Corner,,,,,Himanshu ,3161.0,0.0,Defender - Left Corner,Mohit ,4964.0,2.0,Defender - Left Cover,Sahil Singh,4965.0,4.0,Defender - Left Corner,Narender ,5093.0,14.0,Raider,Ronak ,5154.0,0.0,Defender - Right Cover,,False,False
82,82,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-21 21:00+05:30,Puneri Paltan won by 10 Pts,2024-01-21 21:00+05:30,Match Completed,10.0,13,kabaddi,"GMC Balayogi Sports Complex, Gachibowli, Hyderabad",3111,League,Match 83,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Gujarat Giants,24,False,Puneri Paltan,34,True,Puneri Paltan,Fazel Atrachali,259.0,4.0,Defender,Sombir ,3000.0,1.0,Defender,Mohammad Nabibakhsh,3176.0,7.0,All-Rounder,Sonu ,3128.0,5.0,Raider,Deepak Singh,4956.0,0.0,Defender - Right Cover,Mohit Goyat,4022.0,7.0,Raider,Abinesh Nadarajan,4192.0,1.0,Defender - Right Cover,Mohammadreza Chiyaneh,4925.0,9.0,All-Rounder,Aslam Inamdar,4960.0,5.0,All-rounder,,,,,,False,False
83,83,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-22 20:00+05:30,Jaipur Pink Panthers won by 17 Pts,2024-01-22 20:00+05:30,Match Completed,17.0,13,kabaddi,"GMC Balayogi Sports Complex, Gachibowli, Hyderabad",3112,League,Match 84,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Jaipur Pink Panthers,42,True,Bengal Warriors,25,False,Jaipur Pink Panthers,Sunil Kumar,368.0,1.0,Defender,Bhavani Rajput,660.0,7.0,Raider,Arjun Deshwal,2024.0,15.0,Raider,Ankush ,3574.0,6.0,Defender - Left Corner,Sahul Kumar,4769.0,3.0,Defender - Right Corner,Shubham Shinde,3103.0,0.0,Defender - Right Corner,Vishwas S,4757.0,0.0,Raider,Aslam Thambi,4935.0,1.0,Raider,Nitin Kumar,5185.0,3.0,Right Raider,,,,,,False,False
84,84,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-22 21:00+05:30,Haryana Steelers won by 7 Pts,2024-01-22 21:00+05:30,Match Completed,7.0,13,kabaddi,"GMC Balayogi Sports Complex, Gachibowli, Hyderabad",3113,League,Match 85,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Telugu Titans,30,False,Haryana Steelers,37,True,Haryana Steelers,Sanjeevi S ,4191.0,6.0,All- Rounder,Ankit ,4836.0,1.0,Defender - Left Corner,Hamid Nader,4923.0,1.0,All-Rounder,Ajit Pawar,5174.0,3.0,Defender - Left Cover,Prafull Zaware,5157.0,6.0,Left Raider,Vinay ,3054.0,6.0,Raider,Jaideep ,4184.0,2.0,Defender - Left Cover,Rahul Sethpal,4186.0,8.0,Defender - Right Corner,Mohit ,4954.0,6.0,Defender - Right Cover,Shivam Patare,4108.0,6.0,Left Raider,,False,False
85,85,"Pro Kabaddi League Season 10, 2023",T,44,2024-01-23 20:00+05:30,Match Tied,2024-01-23 20:00+05:30,Match Completed,,13,kabaddi,"GMC Balayogi Sports Complex, Gachibowli, Hyderabad",3114,League,Match 86,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,U Mumba,32,False,Puneri Paltan,32,False,Tie,Surinder Singh,3086.0,1.0,Defender,Gokulakannan M,3910.0,6.0,Defender - Right Cover,Visvanth V,5046.0,2.0,All- Rounder,Pranay Rane,5117.0,2.0,Raider,,,,,Sanket Sawant,3234.0,4.0,Defender - Left Cover,Mohit Goyat,4022.0,7.0,Raider,Abinesh Nadarajan,4192.0,0.0,Defender - Right Cover,Mohammadreza Chiyaneh,4925.0,6.0,All-Rounder,Aslam Inamdar,4960.0,8.0,All-rounder,,False,False
86,86,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-24 20:00+05:30,Dabang Delhi K.C. won by 3 Pts,2024-01-24 20:00+05:30,Match Completed,3.0,13,kabaddi,"GMC Balayogi Sports Complex, Gachibowli, Hyderabad",3115,League,Match 87,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Haryana Steelers,32,False,Dabang Delhi K.C.,35,True,Dabang Delhi K.C.,Siddharth Desai,2026.0,11.0,Raider,Jaideep ,4184.0,2.0,Defender - Left Cover,Mohit ,5032.0,0.0,Defender - Left Corner,,,,,,,,,Vishal Bhardwaj,3083.0,3.0,Defender,Balasaheb Jadhav,3011.0,0.0,Defender - Right Cover,Manjeet ,3965.0,3.0,Raider,Ashu Malik,4947.0,14.0,Raider,Ashish ,5141.0,2.0,Defender - Left Corner,,False,False
87,87,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-24 21:00+05:30,Tamil Thalaivas won by 25 Pts,2024-01-24 21:00+05:30,Match Completed,25.0,13,kabaddi,"GMC Balayogi Sports Complex, Gachibowli, Hyderabad",3116,League,Match 88,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Telugu Titans,29,False,Tamil Thalaivas,54,True,Tamil Thalaivas,Ankit ,4836.0,3.0,Defender - Left Corner,,,,,,,,,,,,,,,,,Sagar ,3236.0,8.0,Defender - Right Corner,Vishal Chahal ,5153.0,2.0,Right Raider,Aashish ,4962.0,0.0,Defender - Left Cover,Nitin Singh,5155.0,3.0,Raider,Narender ,5093.0,10.0,Raider,,False,False
88,88,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-26 20:00+05:30,Patna Pirates won by 16 Pts,2024-01-26 20:00+05:30,Match Completed,16.0,5,kabaddi,"Patliputra indoor stadium, Patna",3117,League,Match 89,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Patna Pirates,44,True,Bengal Warriors,28,False,Patna Pirates,Sachin ,757.0,9.0,Raider,Babu M,726.0,0.0,Defender - Left Cover,Thiyagarajan Y,5092.0,0.0,Defender,Mayur Kadam,4848.0,6.0,Defender - Right Cover,Krishan ,4949.0,5.0,Defender,Maninder Singh,143.0,4.0,Raider,Shubham Shinde,3103.0,4.0,Defender - Right Corner,Jaskirat Singh,3793.0,0.0,Left Cover – Defender,Vishwas S,4757.0,4.0,Raider,Vaibhav Garje,5114.0,1.0,Defender - Right Cover,,False,False
89,89,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-26 21:00+05:30,Gujarat Giants won by 9 Pts,2024-01-26 21:00+05:30,Match Completed,9.0,5,kabaddi,"Patliputra indoor stadium, Patna",3118,League,Match 90,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,U Mumba,35,False,Gujarat Giants,44,True,Gujarat Giants,Guman Singh,3032.0,11.0,Raider,Gokulakannan M,3910.0,1.0,Defender - Right Cover,Amirmohammad Zafardanesh,5252.0,5.0,All-Rounder,Mukilan Shanmugam,5161.0,5.0,Defender - Left Cover,,,,,Fazel Atrachali,259.0,3.0,Defender,Narender Hooda,629.0,1.0,All Rounder,Mohammad Nabibakhsh,3176.0,3.0,All-Rounder,Rakesh ,3966.0,3.0,Raider,Deepak Singh,4956.0,3.0,Defender - Right Cover,,False,False
90,90,"Pro Kabaddi League Season 10, 2023",T,44,2024-01-27 20:00+05:30,Match Tied,2024-01-27 20:00+05:30,Match Completed,,5,kabaddi,"Patliputra indoor stadium, Patna",3119,League,Match 91,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Patna Pirates,32,False,Puneri Paltan,32,False,Tie,Babu M,726.0,1.0,Defender - Left Cover,Krishan ,4949.0,3.0,Defender,Sandeep Kumar ,5282.0,4.0,Raider,,,,,,,,,Sanket Sawant,3234.0,0.0,Defender - Left Cover,Pankaj Mohite,3233.0,4.0,Raider,Abinesh Nadarajan,4192.0,1.0,Defender - Right Cover,Mohammadreza Chiyaneh,4925.0,5.0,All-Rounder,Aslam Inamdar,4960.0,13.0,All-rounder,,False,False
91,91,"Pro Kabaddi League Season 10, 2023",W,44,2024-01-27 21:00+05:30,Dabang Delhi K.C. won by 9 Pts,2024-01-27 21:00+05:30,Match Completed,9.0,5,kabaddi,"Patliputra indoor stadium, Patna",3120,League,Match 92,pkl,"Pro Kabaddi League Season 10, 2023",44,+05:30,Dabang Delhi K.C.,36,True,U.P. Yoddhas,27,False,Dabang Delhi K.C.,Vishal Bhardwaj,3083.0,3.0,Defender,Manjeet ,3965.0,3.0,Raider,Meetu ,4183.0,5.0,Raider,Yogesh ,5144.0,5.0,Defender - Right Corner,Vikrant ,5196.0,3.0,Defender-Left Cover,Gurdeep ,2041.0,0.0,All-Rounder,Sumit ,3240.0,7.0,Defender - Left Corner,Ashu  Singh,3239.0,1.0,Defender - Right Cover,Anil Kumar,5121.0,3.0,Raider,Samuel Wafula,4926.0,0.0,All-Rounder,,False,False
